2019-07-27 16:06:36.4318||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-07-27 16:08:36.7126||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-07-27 16:08:37.2487|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-07-27 16:08:37.8507|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 601.1316ms 404  |url: http://localhost/api/values|action: 
2019-07-27 16:08:39.9918|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-07-27 16:08:40.2348|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 243.1019ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-07-27 16:08:41.3359|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 16:08:41.5179|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 181.8531ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 16:27:56.0188||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-07-27 16:27:58.0829|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-07-27 16:27:58.3650|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 271.702ms 500 text/html; charset=utf-8 |url: http://localhost/api/values|action: 
2019-07-27 16:27:58.6340|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/favicon.ico   |url: http://localhost/favicon.ico|action: 
2019-07-27 16:27:58.6720|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 37.7833ms 500 text/html; charset=utf-8 |url: http://localhost/favicon.ico|action: 
2019-07-27 16:29:00.4265||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-07-27 16:29:02.0656|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-07-27 16:29:02.2886|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 223.8137ms 404  |url: http://localhost/api/values|action: 
2019-07-27 16:29:08.0619|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-07-27 16:29:08.2000|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 137.9582ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-07-27 16:29:08.8730|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 16:29:09.0930|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 220.7325ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 16:29:44.1450||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-07-27 16:29:45.0961|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-07-27 16:29:45.4371|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 341.2269ms 404  |url: http://localhost/api/values|action: 
2019-07-27 16:29:48.5873|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5008/Health_Card_To_His/get_his_scheduling_list application/json-patch+json 57 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-07-27 16:29:48.5873|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: 
2019-07-27 16:29:48.6553|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "get_his_scheduling_list", controller = "Health_Card_To_His"}. Executing controller action with signature System.Threading.Tasks.Task`1[Quote.AspNetCore.ApiJsonResultData] get_his_scheduling_list(DapperTast.Param.Get_His_Scheduling_List_Param) on controller DapperTast.Controllers.Health_Card_To_HisController (DapperTast). |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-07-27 16:29:48.7513|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) - Validation state: Valid |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-07-27 16:29:49.0013|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 245.0402ms. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-07-27 16:29:49.0163|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'Quote.AspNetCore.ApiJsonResultData'. |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-07-27 16:29:49.0403|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action DapperTast.Controllers.Health_Card_To_HisController.get_his_scheduling_list (DapperTast) in 376.6803ms |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-07-27 16:29:49.0403|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 462.3597ms 200 application/json; charset=utf-8 |url: http://localhost/Health_Card_To_His/get_his_scheduling_list|action: get_his_scheduling_list
2019-07-27 16:55:08.8972||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Administrator\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. |url: |action: 
2019-07-27 16:55:09.3582|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/api/values   |url: http://localhost/api/values|action: 
2019-07-27 16:55:09.6623|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 304.147ms 404  |url: http://localhost/api/values|action: 
2019-07-27 16:55:14.4305|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-07-27 16:55:14.5285|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 98.661ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-07-27 16:55:15.3146|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 16:55:15.4706|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 156.0769ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 17:08:59.0597|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/   |url: http://localhost/|action: 
2019-07-27 17:08:59.0597|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.4698ms 404  |url: http://localhost/|action: 
2019-07-27 17:09:03.4370|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/index.html   |url: http://localhost/swagger/index.html|action: 
2019-07-27 17:09:03.4390|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 2.2143ms 200 text/html |url: http://localhost/swagger/index.html|action: 
2019-07-27 17:09:04.8780|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5008/swagger/v1/swagger.json   |url: http://localhost/swagger/v1/swagger.json|action: 
2019-07-27 17:09:04.8780|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 3.2129ms 200 application/json;charset=utf-8 |url: http://localhost/swagger/v1/swagger.json|action: 
